No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kemiri;3516030001;Kemiri;35.16.03.2001
2;Sajen;3516030002;Sajen;35.16.03.2004
3;Pacet;3516030003;Pacet;35.16.03.2005
4;Padusan;3516030004;Padusan;35.16.03.2006
5;Cepokolimo;3516030005;Cempokolimo;35.16.03.2007
6;Claket;3516030006;Claket;35.16.03.2008
7;Cembor;3516030007;Cembor;35.16.03.2009
8;Nogosari;3516030008;Nogosari;35.16.03.2010
9;Kembangbelor;3516030009;Kembangbelor;35.16.03.2011
10;Mojokembang;3516030010;Mojokembang;35.16.03.2012
11;Bendunganjati;3516030011;Bendunganjati;35.16.03.2013
12;Petak;3516030012;Petak;35.16.03.2014
13;Kesimantengah;3516030013;Kesimantengah;35.16.03.2003
14;Wiyu;3516030014;Wiyu;35.16.03.2002
15;Candiwatu;3516030015;Candiwatu;35.16.03.2015
16;Warugunung;3516030016;Warugunung;35.16.03.2016
17;Tanjungkenongo;3516030017;Tanjungkenongo;35.16.03.2017
18;Sumberkembar;3516030018;Sumberkembar;35.16.03.2018
19;Kuripansari;3516030019;Kuripansari;35.16.03.2019
20;Pandanarum;3516030020;Pandanarum;35.16.03.2020
