No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Biri;9428060001;Biri;91.20.04.2004
2;Ery;9428060002;Eri;91.20.04.2006
3;Kustra;9428060003;Kustra;91.20.04.2001
4;Noyadi;9428060004;Noyadi;91.20.04.2002
5;Obogoi;9428060005;Obogai;91.20.04.2003
6;Tuwao;9428060006;Towae;91.20.04.2007
7;Wakeyadi;9428060007;Wakeyadi;91.20.04.2005
