No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ciangir;3603060001;Ciangir;36.03.20.2005
2;Babat;3603060002;Babat;36.03.20.2004
3;Bojong Kamal;3603060003;Bojongkamal;36.03.20.2008
4;Cirarab;3603060004;Cirarab;36.03.20.2012
5;Caringin;3603060005;Caringin;36.03.20.2002
6;Babakan;3603060006;Babakan;36.03.20.1011
7;Kamuning;3603060007;Kemuning;36.03.20.2010
8;Pala Sari;3603060008;Palasari;36.03.20.2007
9;Serdang Wetan;3603060009;Serdang Wetan;36.03.20.2003
10;Rancagong;3603060010;Rancagong;36.03.20.2009
11;Legok;3603060011;Legok;36.03.20.2006
