No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rowa;5318040001;Rowa;53.16.03.2002
2;Solo;5318040002;Solo;53.16.03.2004
3;Kelewae;5318040003;Kelewae;53.16.03.2010
4;Leguderu;5318040004;Legederu;53.16.03.2006
5;Nagesapadhi;5318040005;Nagesapadhi;53.16.03.1003
6;Rigi;5318040006;Rigi;53.16.03.2020
7;Olakile;5318040007;Olakile;53.16.03.1013
8;Natanage;5318040008;Natanage;53.16.03.1001
9;Nageoga;5318040009;Nageoga;53.16.03.1005
10;Wolopogo;5318040010;Wolopogo;53.16.03.1007
11;Rega;5318040011;Rega;53.16.03.1009
12;Mulakoli;5318040012;Mulakoli;53.16.03.2014
13;Kelimado;5318040013;Kelimado;53.16.03.2012
14;Wea Au;5318040014;Wea Au;53.16.03.2015
15;Raja;5318040015;Raja;53.16.03.2016
16;Wolowea;5318040016;Wolowea;53.16.03.2017
17;Ratongamobo;5318040017;Ratongamobo;53.16.03.1011
18;Dhereisa;5318040018;Dhereisa;53.16.03.2019
19;Gerodhere;5318040019;Gerodhere;53.16.03.2018
20;Nagerawe;5318040020;Nagerawe;53.16.03.2008
21;Focolodorawe;5318040021;Focolodorawe;53.16.03.2023
22;Alorawe;5318040022;Alorawe;53.16.03.2022
23;Natanage Timur;5318040023;Natanage Timur;53.16.03.1021
24;Raja Timur;5318040024;Raja Timur;53.16.03.2026
25;Raja Selatan;5318040025;Raja Selatan;53.16.03.2027
26;Wolowea Barat;5318040026;Wolowea Barat;53.16.03.2025
27;Wolowea Timur;5318040027;Wolowea Timur;53.16.03.2024
