No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lembang Gantarangkeke;7303030016;Lembang Gantarang Keke;73.03.04.1001
2;Pattallassang;7303030017;Pattalassang;73.03.04.2008
3;Bonto-bontoa;7303030018;Bonto Bontoa;73.03.04.2009
4;Banyorang;7303030019;Banyorang;73.03.04.1003
5;Campaga;7303030020;Campaga;73.03.04.1004
6;Bonto Tappalang;7303030021;Bonto Tappalang;73.03.04.2010
7;Balumbung;7303030022;Balumbung;73.03.04.2011
8;Ereng-ereng;7303030023;Eren Ereng;73.03.04.1005
9;Labbo;7303030024;Labbo;73.03.04.2006
10;Pattaneteang;7303030025;Pattaneteang;73.03.04.2007
