No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Rambah;6101040019;Sungai Rambah;61.01.01.2015
2;Gapura;6101040020;Gapura;61.01.01.2023
3;Kartiasa;6101040021;Kartiasa;61.01.01.2012
4;Saing Rambi;6101040022;Saing Rambi;61.01.01.2013
5;Lumbang;6101040023;Lumbang;61.01.01.2014
6;Durian;6101040024;Durian;61.01.01.2006
7;Pasar Melayu;6101040025;Pasar Melayu;61.01.01.2005
8;Pendawan;6101040026;Pendawan;61.01.01.2004
9;Tanjung Bugis;6101040027;Tanjung Bugis;61.01.01.2003
10;Lubuk Dagang;6101040028;Lubuk Dagang;61.01.01.2002
11;Dalam Kaum;6101040029;Dalam Kaum;61.01.01.2001
12;Tanjung Mekar;6101040030;Tanjung Mekar;61.01.01.2010
13;Tumuk Manggis;6101040031;Tumuk Manggis;61.01.01.2009
14;Jagur;6101040032;Jagur;61.01.01.2008
15;Lorong;6101040033;Lorong;61.01.01.2007
16;Sebayan;6101040034;Sebayan;61.01.01.2011
17;Sumber Harapan;6101040035;Sumber Harapan;61.01.01.2024
18;Semangau;6101040040;Semangau;61.01.01.2029
