No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Balung;1406020001;Balung;14.01.04.2006
2;Pulau Gadang;1406020002;Pulau Gadang;14.01.04.2010
3;Tanjung Alai;1406020003;Tanjung Alai;14.01.04.2011
4;Batu Bersurat;1406020004;Batu Bersurat;14.01.04.1018
5;Koto Tuo;1406020005;Koto Tuo;14.01.04.2005
6;Muara Takus;1406020006;Muara Takus;14.01.04.2007
7;Gunung Bungsu;1406020007;Gunung Bungsu;14.01.04.2004
8;Koto Mesjid;1406020013;Koto Mesjid;14.01.04.2014
9;Lubuk Agung;1406020014;Lubuk Agung;14.01.04.2013
10;Ranah Sungkai;1406020015;Ranah Sungkai;14.01.04.2012
11;Binamang;1406020016;Binamang;14.01.04.2017
12;Pongkai Istiqamah;1406020017;Pongkai Istiqomah;14.01.04.2016
13;Koto Tuo Barat;1406020024;Koto Tuo Barat;14.01.04.2019
