No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pekaleme;9418127001;Pekaleme;91.14.47.2001
2;Taleme;9418127002;Teleme;91.14.47.2002
3;Giko;9418127003;Giko;91.14.47.2003
4;Kungge;9418127004;Kungge;91.14.47.2004
5;Kotorambur;9418127005;Kotorambur;91.14.47.2005
6;Minagame;9418127006;Miyanagame;91.14.47.2006
7;Karu;9418127007;Karu;91.14.47.2007
8;Tabuh;9418127008;Tabuh;91.14.47.2008
9;Gwak Dugunik;9418127009;Gwak Dugunik;91.14.47.2009
10;Minegime;9418127010;Minegimen;91.14.47.2010
11;Ambirik;9418127011;Ambirik;91.14.47.2011
