No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Alue Gintong;1108040016;Alue Gintong;11.06.04.2004
2;Lhieb;1108040017;Lhieb;11.06.04.2003
3;Data Gaseu;1108040019;Data Gaseu;11.06.04.2006
4;Keunaloi;1108040020;Keunaloi;11.06.04.2002
5;Jawie;1108040021;Jawie;11.06.04.2011
6;Buga;1108040022;Buga;11.06.04.2010
7;Pasar Seulimeum;1108040023;Peukan Seulimeum;11.06.04.2001
8;Rabo;1108040024;Rabo;11.06.04.2007
9;Lampisang Tunong;1108040025;Lampisang Tunong;11.06.04.2046
10;Lampisang Teungoh;1108040026;Lampisang Teungoh;11.06.04.2047
11;Lampisang Dayah;1108040027;Lampisang Dayah;11.06.04.2045
12;Capeung Baroh;1108040028;Capeung Baroh;11.06.04.2044
13;Capeung Dayah;1108040029;Capeung Dayah;11.06.04.2043
14;Bak Aghu;1108040030;Bak Aghu;11.06.04.2038
15;Meunasah Jeumpa;1108040031;Meunasah Jeumpa;11.06.04.2035
16;Pinto Khop;1108040032;Pinto Khop;11.06.04.2036
17;Kayee Adang;1108040033;Kayee Adang;11.06.04.2039
18;Seuneubok;1108040034;Seuneubok;11.06.04.2015
19;Seulimeum;1108040035;Gampong Seulimeum;11.06.04.2005
20;Gampong Raya;1108040036;Gampong Raya;11.06.04.2008
21;Lamjruen;1108040037;Lamjruen;11.06.04.2009
22;Iboh Tanjong;1108040038;Iboh Tanjong;11.06.04.2014
23;Iboh Tunong;1108040039;Iboh Tunong;11.06.04.2013
24;Alue Rindang;1108040040;Alue Rindang;11.06.04.2012
25;Meunasah Baro;1108040041;Meunasah Baro;11.06.04.2016
26;Ayon;1108040047;Ayon;11.06.04.2021
27;Bayu;1108040048;Bayu;11.06.04.2020
28;Batee Lhee;1108040049;Batee Lhee;11.06.04.2018
29;Meunasah Tunong;1108040050;Meunasah Tunong;11.06.04.2017
30;Mangeu;1108040051;Mangeu;11.06.04.2019
31;Bak Seutui;1108040052;Bak Seutui;11.06.04.2037
32;Ujong Mesjid Tanoh Abee;1108040053;Ujong Mesjid Tanoh Abee;11.06.04.2041
33;Lamkuk;1108040054;Lamkuk;11.06.04.2040
34;Lamcarak;1108040055;Lamcarak;11.06.04.2042
35;Lampantee;1108040056;Lampantee;11.06.04.2024
36;Lamteuba Droe;1108040057;Lamteuba Droe;11.06.04.2022
37;Pulo;1108040058;Pulo;11.06.04.2023
38;Meurah;1108040059;Meurah;11.06.04.2029
39;Lambada;1108040060;Lambada;11.06.04.2025
40;Blang Tingkeum;1108040061;Blang Tingkeum;11.06.04.2026
41;Lam Apeng;1108040062;Lam Apeng;11.06.04.2028
42;Ateuk;1108040063;Ateuk;11.06.04.2027
43;Beureunut;1108040064;Beureunut;11.06.04.2034
44;Ujong Keupula;1108040065;Ujong Keupula;11.06.04.2032
45;Lampanah;1108040066;Lampanah;11.06.04.2030
46;Ujong Mesjid Lampanah;1108040067;Ujong Mesjid Lampanah;11.06.04.2031
47;Leungah;1108040068;Leungah;11.06.04.2033
