No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Padang;6106061001;Padang;61.04.18.2003
2;Tuan Tuan;6106061002;Tuan-tuan;61.04.18.1004
3;Negeri Baru;6106061003;Negeri Baru;61.04.18.2008
4;Mulia Kerta;6106061004;Mulia Kerta;61.04.18.1002
5;Sungai Kinjil;6106061005;Sungai Kinjil;61.04.18.2005
6;Kauman;6106061006;Kauman;61.04.18.1001
7;Baru;6106061007;Baru;61.04.18.2007
8;Suka Baru;6106061008;Suka Baru;61.04.18.2006
9;Banjar;6106061009;Banjar;61.04.18.1009
10;Mekar Sari;6106061010;Mekar Sari;61.04.18.2010
11;Kinjil Pesisir;6106061011;Kinjil Pesisir;61.04.18.2011
