No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mayong Kidul;3320040001;Mayong Kidul;33.20.04.2018
2;Mayong Lor;3320040002;Mayong Lor;33.20.04.2001
3;Tigajuru;3320040003;Tigojuru;33.20.04.2002
4;Paren;3320040004;Paren;33.20.04.2003
5;Kuanyar;3320040005;Kuanyar;33.20.04.2004
6;Pelang;3320040006;Pelang;33.20.04.2005
7;Sengonbugel;3320040007;Sengonbugel;33.20.04.2006
8;Pelemkerep;3320040008;Pelemkerep;33.20.04.2009
9;Singorojo;3320040009;Singorojo;33.20.04.2008
10;Jebol;3320040010;Jebol;33.20.04.2007
11;Buaran;3320040011;Buaran;33.20.04.2010
12;Ngroto;3320040012;Ngroto;33.20.04.2011
13;Rajekwesi;3320040013;Rajekwesi;33.20.04.2012
14;Datar;3320040014;Datar;33.20.04.2013
15;Pule;3320040015;Pule;33.20.04.2014
16;Bandung;3320040016;Bandung;33.20.04.2015
17;Bungu;3320040017;Bungu;33.20.04.2016
18;Pancur;3320040018;Pancur;33.20.04.2017
