No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dadirejo;3306040001;Dadirejo;33.06.04.2001
2;Bapangsari;3306040002;Bapangsari;33.06.04.2003
3;Tlogokotes;3306040003;Tlogokotes;33.06.04.2002
4;Somorejo;3306040004;Somorejo;33.06.04.2007
5;Krendetan;3306040005;Krendetan;33.06.04.2006
6;Bugel;3306040006;Bugel;33.06.04.2004
7;Bagelen;3306040007;Bagelen;33.06.04.2005
8;Kalirejo;3306040008;Kalirejo;33.06.04.2012
9;Hargorojo;3306040009;Hargorojo;33.06.04.2008
10;Durensari;3306040010;Durensari;33.06.04.2009
11;Sokoagung;3306040011;Sokoagung;33.06.04.2011
12;Semono;3306040012;Semono;33.06.04.2010
13;Semagung;3306040013;Semagung;33.06.04.2015
14;Clapar;3306040014;Clapar;33.06.04.2013
15;Soko;3306040015;Soko;33.06.04.2014
16;Piji;3306040016;Piji;33.06.04.2016
17;Kemanukan;3306040017;Kemanukan;33.06.04.2017
