No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wakadawu;7412020001;Wakadawu;74.12.04.2004
2;Tekonea;7412020003;Tekonea;74.12.04.2003
3;Lapulu;7412020004;Lapulu;74.12.04.2006
4;Munse;7412020005;Munse;74.12.04.1001
5;Laywo Jaya;7412020006;Laywo Jaya;74.12.04.2007
6;Munse Indah;7412020007;Munse;74.12.04.1001
7;Lebo;7412020008;Lebo;74.12.04.2002
8;Nanga;7412020009;Nanga;74.12.04.2008
9;Butuea;7412020010;Butuea;74.12.04.2009
10;Lembono;7412020011;Lembono;74.12.04.2010
11;Saburano;7412020012;Saburano;74.12.04.2011
