No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tahalupu;8106010008;Tahalupu;81.06.04.2005
2;Sole;8106010009;Sole;81.06.04.2003
3;Waesala;8106010010;Waesala;81.06.04.2001
4;Buano Selatan;8106010011;Buano Selatan;81.06.04.2007
5;Buano Utara;8106010012;Buano Utara;81.06.04.2006
6;Tonu Jaya;8106010013;Tonu Jaya;81.06.04.2004
7;Alang Asaude;8106010014;Allang Asaude;81.06.04.2002
