No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasi Lembang;1103030001;Pasie Lembang;11.01.03.2015
2;Ujung Padang;1103030002;Ujung Padang;11.01.03.2016
3;Indra Damai;1103030003;Indra Damai;11.01.03.2017
4;Suaq Bakong;1103030004;Suaq Bakung;11.01.03.2001
5;Barat Daya;1103030005;Barat Daya;11.01.03.2003
6;Sialang;1103030006;Sialang;11.01.03.2004
7;Kapeh;1103030007;Kapeh;11.01.03.2005
8;Pulo Ie;1103030008;Pulo Ie;11.01.03.2006
9;Jua;1103030009;Jua;11.01.03.2011
10;Pasi Merapat;1103030010;Pasi Meurapat;11.01.03.2012
11;Ujung;1103030011;Ujung;11.01.03.2010
12;Luar;1103030012;Jua;11.01.03.2011
13;Kedai Kandang;1103030013;Kedai Kandang;11.01.03.2008
14;Rantau Binuang;1103030014;Rantau Binuang;11.01.03.2002
15;Ujung Pasir;1103030015;Ujung Pasir;11.01.03.2013
16;Gelumbuk;1103030016;Geulumbuk;11.01.03.2014
17;Kedai Runding;1103030017;Kedai Runding;11.01.03.2007
