No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ringin Sari;1808031001;Ringin Sari;18.05.20.2002
2;Catur Karya Buana Jaya;1808031002;Catur Karya Buana;18.05.20.2004
3;Bujuk Agung;1808031003;Bujuk Agung;18.05.20.2001
4;Sukamaju;1808031004;Sukamaju;18.05.20.2003
5;Penawar Jaya;1808031005;Penawar Jaya;18.05.20.2006
6;Purwa Jaya;1808031006;Purwa Jaya;18.05.20.2005
7;Agung Dalem;1808031007;Agung Dalem;18.05.20.2007
8;Sumber Makmur;1808031008;Sumber Makmur;18.05.20.2008
9;Tri Tunggal Jaya;1808031009;Tri Tunggal Jaya;18.05.20.2009
10;Agung Jaya;1808031010;Agung Jaya;18.05.20.2010
11;Penawar Rejo;1808031011;Penawar Rejo;18.05.20.2011
12;Mekar Jaya;1808031012;Mekar Jaya;18.05.20.2012
