No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Koronua;7405102001;Karoonua;74.05.24.2005
2;Watu-watu;7405102002;Watu-watu;74.05.24.2004
3;Ulu Sabulakoa;7405102003;Ulu Sabulakoa;74.05.24.2006
4;Wonua Morini;7405102004;---;---
5;Wonua Koa;7405102005;Wonua Koa;74.05.05.2028
6;Sabulakoa;7405102006;Sabulakoa;74.05.24.2001
7;Talumbinga Jaya;7405102007;Talumbinga;74.05.24.2002
8;Tetenggabo;7405102008;Tetenggabo;74.05.24.2003
9;Asaria;7405102009;Asaria;74.05.24.2007
10;Wawobende;7405102010;Wawobende;74.05.24.2008
