No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lembang Buntu Batu;7326190001;Buntu Batu;73.26.04.2009
2;Kelurahan Pangala;7326190002;Nanna' Nanggala;73.26.03.2008
3;Lembang Ampang Batu;7326190003;Ampang Batu;73.26.04.2007
4;Kelurahan Pangala Utara;7326190004;Pangala' Utara;73.26.04.1004
5;'Lembang Mai''ting';7326190005;Limbong Malting;73.26.04.2001
6;'Lembang Lo''ko'' Uru Tanete Batu';7326190006;Pangkung Batu;73.26.13.2010
7;Lembang Rinding Allo;7326190007;Rindingallo;73.26.04.2003
8;Lembang Bulu Langkan;7326190009;Tombang Langda;73.26.08.2004
9;Lembang Lempo Poton;7326190010;Lempo Poton;73.26.04.2008
