No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjong Krueng;1109200001;Tanjong Krueng;11.07.09.2015
2;Mns Peukan;1109200002;Meunasah Peukan;11.07.09.2012
3;Gampong Asan;1109200003;Kampong Asan;11.07.09.2011
4;Blang Asan;1109200004;Blang Asan;11.07.09.2009
5;Blok Sawah;1109200005;Blok Sawah;11.07.09.2008
6;Pante Teungoh;1109200006;Pante Teungoh;11.07.09.2004
7;Kramat Dalam;1109200007;Keramat Dalam;11.07.09.2007
8;Kramat Luar;1109200008;Keramat Luar;11.07.09.2006
9;Lampoh Krueng;1109200009;Lampoh Krueng;11.07.09.2010
10;Pasi Peukan Baro;1109200010;Pasi Peukan Baro;11.07.09.2014
11;Pasi Rawa;1109200011;Pasi Rawa;11.07.09.2013
12;Kuala Pidie;1109200012;Kuala Pidie;11.07.09.2005
13;Blok Bengkel;1109200013;Blok Bengkel;11.07.09.2003
14;Benteng;1109200014;Benteng;11.07.09.2002
15;Blang Paseh;1109200015;Blang Paseh;11.07.09.2001
