No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hakim Makmur;6303090001;Hakim Makmur;63.03.10.2015
2;Kahelaan;6303090002;Kahelaan;63.03.10.2003
3;Sumber Baru;6303090003;Sumber Baru;63.03.10.2010
4;Sumber Harapan;6303090004;Sumber Harapan;63.03.10.2013
5;Kupang Rejo;6303090005;Kupang Rejo;63.03.10.2001
6;Sungai Pinang;6303090006;Sungai Pinang;63.03.10.2002
7;Pakutik;6303090007;Pakutik;63.03.10.2012
8;Rantau Nangka;6303090008;Rantau Nangka;63.03.10.2004
9;Rantau Bakula;6303090009;Rantau Bakula;63.03.10.2005
10;Belimbing Lama;6303090010;Belimbing Lama;63.03.10.2006
11;Belimbing Baru;6303090011;Belimbing Baru;63.03.10.2011
