No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuapan;1406070001;Kuapan;14.01.03.2002
2;Aur Sati;1406070002;Aursati;14.01.03.2005
3;Tambang;1406070003;Tambang;14.01.03.2001
4;Padang Luas;1406070004;Padang Luas;14.01.03.2006
5;Gobah;1406070005;Gobah;14.01.03.2003
6;Terantang;1406070006;Terantang;14.01.03.2007
7;Rimba Panjang;1406070007;Rimbo Panjang;14.01.03.2009
8;Kualu;1406070008;Kualu;14.01.03.2008
9;Teluk Kenidai;1406070009;Teluk Kenidai;14.01.03.2004
10;Parit Baru;1406070010;Parit Baru;14.01.03.2010
11;Kemang Indah;1406070011;Kemang Indah;14.01.03.2011
12;Sungai Pinang;1406070012;Sungai Pinang;14.01.03.2014
13;Kualu Nenas;1406070013;Kualu Nenas;14.01.03.2012
14;Tarai Bangun;1406070014;Tarai Bangun;14.01.03.2013
15;Palung Raya;1406070015;Palungraya;14.01.03.2017
16;Pulau Permai;1406070016;Pulaupermai;14.01.03.2016
17;Balam Jaya;1406070017;Balam Jaya;14.01.03.2015
