No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Klodan;3518020001;Klodan;35.18.02.2005
2;Blongko;3518020002;Blongko;35.18.02.2008
3;Kepel;3518020003;Kepel;35.18.02.2002
4;Kweden;3518020004;Kweden;35.18.02.2007
5;Ngetos;3518020005;Ngetos;35.18.02.2004
6;Suru;3518020006;Suru;35.18.02.2003
7;Oro-oro Ombo;3518020007;Oro-oro Ombo;35.18.02.2009
8;Mojoduwur;3518020008;Mojoduwur;35.18.02.2006
9;Kuncir;3518020009;Kuncir;35.18.02.2001
