No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Botot;1204060002;Bottot;12.01.02.2015
2;Sorkam;1204060003;Sorkam;12.01.02.1001
3;Pargarutan;1204060004;Pargarutan;12.01.02.1002
4;Tarutung Bolak;1204060005;Tarutung Bolak;12.01.02.1004
5;Gonting Mahe;1204060006;Gonting Mahe;12.01.02.2010
6;Pardamean;1204060009;Pardamean;12.01.02.2006
7;Pelita;1204060010;Pelita;12.01.02.2007
8;Fajar;1204060011;Fajar;12.01.02.2005
9;Pearaja;1204060012;Pea Raja;12.01.02.2014
10;Nai Pos Pos Barat;1204060013;Naipospos Barat;12.01.02.1009
11;Rianiate;1204060021;Rianiate;12.01.02.2008
12;Dolok Pantis;1204060023;Dolok Pantis;12.01.02.2011
13;Teluk Roban;1204060024;Teluk Roban;12.01.02.2003
14;Sorkam Kiri;1204060025;Sorkam Kiri;12.01.02.2017
15;Sorkam Tengah;1204060026;Sorkam Tengah;12.01.02.2016
16;Hite Urat;1204060027;Hite Urat;12.01.02.2020
17;Pagaran Julu;1204060028;Pagaran Julu;12.01.02.2019
18;Pananggahan;1204060029;Pananggahan;12.01.02.2018
19;Sihapas;1204060030;Sihapas;12.01.02.2021
20;Nauli;1204060031;Nauli;12.01.02.2022
21;Muara Nauli;1204060032;Muara Nauli;12.01.02.2023
