No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Numba;9418080001;Numba;91.14.22.2001
2;Baliminggi;9418080005;Baliminggi;91.14.22.2005
3;Kuma;9418080006;Kuma;91.14.22.2006
4;Yugumena;9418080007;Yugumena;91.14.22.2007
5;Yalogo;9418080009;Yalogo;91.14.22.2009
6;Yiragame;9418080011;Yiragame;91.14.22.2011
7;Tingwineri;9418080012;Tingwineri;91.14.22.2012
8;Guniki;9418080013;Guniki;91.14.22.2013
9;Karagigelok;9418080014;Keragigelok;91.14.22.2014
10;Jinuwanu;9418080015;Jinuwanu;91.14.22.2015
