No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kapias Batu Viii;1208050001;Kapias Batu Viii;12.09.10.2005
2;Pematang Sungai Baru;1208050002;Pematang Sei Baru;12.09.10.2006
3;Sei Apung Jaya;1208050003;Sei Apung Jaya;12.09.10.2008
4;Sungai Apung;1208050004;Sei Apung;12.09.10.2007
5;Asahan Mati;1208050005;Asahan Mati;12.09.10.2001
6;Bagan Asahan Baru;1208050006;Bagan Asahan Baru;12.09.10.2003
7;Bagan Asahan Pekan;1208050007;Bagan Asahan Pekan;12.09.10.2004
8;Bagan Asahan;1208050008;Bagan Asahan;12.09.10.2002
