No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Batunampar;5203011001;Batu Nampar;52.03.20.2001
2;Sukaraja;5203011002;Sukaraja;52.03.20.2002
3;Jerowaru;5203011003;Jerowaru;52.03.20.2003
4;Pemongkong;5203011004;Pemongkong;52.03.20.2004
5;Pandan Wangi;5203011005;Pandan Wangi;52.03.20.2006
6;Sekaroh;5203011006;Sekaroh;52.03.20.2005
7;Wakan;5203011007;Wakan;52.03.20.2007
8;Ekas Buana;5203011008;Ekas Buana;52.03.20.2009
9;Kwang Rundun;5203011009;Kwang Rundun;52.03.20.2008
10;Batu Nampar Selatan;5203011010;Batunampar Selatan;52.03.20.2013
11;Pene;5203011011;Pene;52.03.20.2012
12;Sukadamai;5203011012;Sukadamai;52.03.20.2014
13;Sepapan;5203011013;Sepapan;52.03.20.2010
14;Seriwe;5203011014;Seriwe;52.03.20.2011
15;Paremas;5203011015;Pare Mas;52.03.20.2015
