No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Batu Kotam;6207010001;Batu Kotam;62.09.03.2003
2;Guci;6207010003;Guci;62.09.03.2002
3;Kujan;6207010004;Kujan;62.09.03.2004
4;Nanga Bulik;6207010005;Nanga Bulik;62.09.03.1005
5;Bumi Agung;6207010006;Bumi Agung;62.09.03.2031
6;Sumber Mulya;6207010007;Sumber Mulya;62.09.03.2032
7;Bukit Indah;6207010008;Bukit Indah;62.09.03.2036
8;Arga Mulya;6207010009;Arga Mulya;62.09.03.2037
9;Bunut;6207010010;Bunut;62.09.03.2006
10;Sungai Mentawa;6207010011;Sungai Mentawa;62.09.03.2001
11;Beruta;6207010012;Beruta;62.09.03.2007
12;Tamiang;6207010013;Tamiang;62.09.03.2008
13;Perigi Raya;6207010014;Perigi Raya;62.09.03.2043
14;Nanga Pamalontian;6207010015;Nanga Pamalontian;62.09.03.2044
