No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Keburuhan;3306020001;Keburuhan;33.06.02.2007
2;Depokrejo;3306020002;Depokrejo;33.06.02.2006
3;Malang;3306020003;Malang;33.06.02.2005
4;Pagak;3306020004;Pagak;33.06.02.2004
5;Wero;3306020005;Wero;33.06.02.2003
6;Girirejo;3306020006;Girirejo;33.06.02.2002
7;Ngentak;3306020007;Ngentak;33.06.02.2001
8;Wonosari;3306020008;Wonosari;33.06.02.2013
9;Pejagran;3306020009;Pejagran;33.06.02.2012
10;Wonoroto;3306020010;Wonoroto;33.06.02.2011
11;Kesidan;3306020011;Kesidan;33.06.02.2010
12;Kumpulsari;3306020012;Kumpulsari;33.06.02.2009
13;Awuawu;3306020013;Awu-awu;33.06.02.2008
14;Kaliwungu Kidul;3306020014;Kaliwungukidul;33.06.02.2025
15;Kaliwungu Lor;3306020015;Kaliwungulor;33.06.02.2026
16;Ringgit;3306020016;Ringgit;33.06.02.2024
17;Tunjungan;3306020017;Tunjungan;33.06.02.2023
18;Wasiat;3306020018;Wasiat;33.06.02.2022
19;Laban;3306020019;Laban;33.06.02.2021
20;Rasukan;3306020020;Rasukan;33.06.02.2020
21;Wonosri;3306020021;Wonosri;33.06.02.2014
22;Jeruken;3306020022;Jeruken;33.06.02.2015
23;Tanjungrejo;3306020023;Tanjungrejo;33.06.02.2016
24;Kalitanjung;3306020024;Kalitanjung;33.06.02.2017
25;Kuwukan;3306020025;Kuwukan;33.06.02.2018
26;Kedondong;3306020026;Kedondong;33.06.02.2019
27;Candi;3306020027;Candi;33.06.02.2035
28;Joso;3306020028;Joso;33.06.02.2034
29;Ngombol;3306020029;Ngombol;33.06.02.2033
30;Briyan;3306020030;Briyan;33.06.02.2032
31;Klandaran;3306020031;Klandaran;33.06.02.2031
32;Susuk;3306020032;Susuk;33.06.02.2030
33;Karangtalun;3306020033;Karangtalun;33.06.02.2029
34;Bojong;3306020034;Bojong;33.06.02.2028
35;Cokroyasan;3306020035;Cokroyasan;33.06.02.2027
36;Sumberejo;3306020036;Sumberrejo;33.06.02.2044
37;Wunut;3306020037;Wunut;33.06.02.2043
38;Mendiro;3306020038;Mendiro;33.06.02.2042
39;Jombang;3306020039;Jombang;33.06.02.2041
40;Kembangkuning;3306020040;Kembangkuning;33.06.02.2040
41;Pulutan;3306020041;Pulutan;33.06.02.2036
42;Walikoro;3306020042;Walikoro;33.06.02.2037
43;Sruwoh;3306020043;Sruwoh;33.06.02.2038
44;Wonoboyo;3306020044;Wonoboyo;33.06.02.2039
45;Singkil Wetan;3306020045;Singkilwetan;33.06.02.2048
46;Tumenggungan;3306020046;Tumenggungan;33.06.02.2049
47;Curug;3306020047;Curug;33.06.02.2050
48;Wingko Sanggrahan;3306020048;Wingkosanggrahan;33.06.02.2051
49;Singkil Kulon;3306020049;Singkilkulon;33.06.02.2047
50;Wingkoharjo;3306020050;Wingkoharjo;33.06.02.2046
51;Wingko Sigromulyo;3306020051;Wingkosigromulyo;33.06.02.2045
52;Wingkomulyo;3306020052;Wingkomulyo;33.06.02.2052
53;Wingko Tinumpuk;3306020053;Wingkotinumpuk;33.06.02.2053
54;Piyono;3306020054;Piyono;33.06.02.2054
55;Tanjung;3306020055;Tanjung;33.06.02.2055
56;Secang;3306020056;Secang;33.06.02.2056
57;Seboro Pasar;3306020057;Seboropasar;33.06.02.2057
