No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Iwur;9417010;Iwur;91.12.04
2;Kawor;9417011;Kawor;91.12.17
3;Tarup;9417012;Tarup;91.12.19
4;Awinbon;9417013;Awinbon;91.12.18
5;Oksibil;9417020;Oksibil;91.12.01
6;Pepera;9417021;Pepera;91.12.09
7;Alemsom;9417022;Alemsom;91.12.11
8;Serambakon;9417023;Serambakon;91.12.15
9;Kolomdol;9417024;Kalomdol;91.12.13
10;Oksop;9417025;Oksop;91.12.14
11;Ok Bape;9417026;Okbape;91.12.12
12;Ok Aon;9417027;Ok Aom;91.12.16
13;Borme;9417030;Borme;91.12.06
14;Bime;9417031;Bime;91.12.10
15;Epumek;9417032;Eipumek;91.12.32
16;Weime;9417033;Weime;91.12.27
17;Pamek;9417034;Pamek;91.12.33
18;Nongme;9417035;Nongme;91.12.34
19;Batani;9417036;Batani;91.12.26
20;Okbi;9417040;---;---
21;Aboy;9417041;Aboy;91.12.08
22;Okbab;9417042;Okbibab;91.12.03
23;Okbab;9417042;Okbab;91.12.25
24;Teiraplu;9417043;Teiraplu;91.12.31
25;Yefta;9417044;Jetfa;91.12.30
26;Kiwirok;9417050;Kiwirok;91.12.02
27;Kiwirok Timur;9417051;Kiwirok Timur;91.12.07
28;Oksebang;9417052;Oksebang;91.12.24
29;Oksebang;9417052;Oksebang;91.12.24
30;Oksebang;9417052;Oksebang;91.12.24
31;Oksebang;9417052;Oksebang;91.12.24
32;Oksebang;9417052;Oksebang;91.12.24
33;Oksebang;9417052;Oksebang;91.12.24
34;Oksebang;9417052;Oksebang;91.12.24
35;Oksebang;9417052;Oksebang;91.12.24
36;Oksebang;9417052;Oksebang;91.12.24
37;Oksebang;9417052;Oksebang;91.12.24
38;Oksebang;9417052;Oksebang;91.12.24
39;Oksebang;9417052;Oksebang;91.12.24
40;Oksebang;9417052;Oksebang;91.12.24
41;Oksebang;9417052;Oksebang;91.12.24
42;Oksebang;9417052;Oksebang;91.12.24
43;Oksebang;9417052;Oksebang;91.12.24
44;Oksebang;9417052;Oksebang;91.12.24
45;Oksebang;9417052;Oksebang;91.12.24
46;Oksebang;9417052;Oksebang;91.12.24
47;Oksebang;9417052;Oksebang;91.12.24
48;Oksebang;9417052;Oksebang;91.12.24
49;Oksebang;9417052;Oksebang;91.12.24
50;Oksebang;9417052;Oksebang;91.12.24
51;Oksebang;9417052;Oksebang;91.12.24
52;Oksebang;9417052;Oksebang;91.12.24
53;Oksebang;9417052;Oksebang;91.12.24
54;Oksebang;9417052;Oksebang;91.12.24
55;Oksebang;9417052;Oksebang;91.12.24
56;Oksebang;9417052;Oksebang;91.12.24
57;Oksebang;9417052;Oksebang;91.12.24
58;Oksebang;9417052;Oksebang;91.12.24
59;Oksebang;9417052;Oksebang;91.12.24
60;Okhika;9417053;Okhika;91.12.20
61;Oklip;9417054;Oklip;91.12.22
62;Oksamol;9417055;Oksamol;91.12.21
63;Okbemta;9417056;Okbemtau;91.12.23
64;Batom;9417060;Batom;91.12.05
65;Murkim;9417061;Murkim;91.12.28
66;Mofinop;9417062;Mofinop;91.12.29
