No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kebonratu;3604251001;Kebonratu;36.04.35.2010
2;Terasbendung;3604251002;Teras Bendung;36.04.35.2002
3;Kamaruton;3604251003;Kamaruton;36.04.35.2001
4;Purwadadi;3604251004;Purwadadi;36.04.35.2007
5;Lebakwangi;3604251005;Lebak Wangi;36.04.35.2003
6;Tirem;3604251006;Tirem;36.04.35.2009
7;Lebak Kepuh;3604251007;Lebak Kepuh;36.04.35.2004
8;Kencana Harapan;3604251008;Kencana Harapan;36.04.35.2005
9;Bolang;3604251009;Bolang;36.04.35.2008
10;Pegandikan;3604251010;Pegandikan;36.04.35.2006
