No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Selogudig Kulon;3513170001;Selogudig Kulon;35.13.16.2001
2;Selogudig Wetan;3513170002;Selogudig Wetan;35.13.16.2002
3;Ketompen;3513170003;Ketompen;35.13.16.2003
4;Karangbong;3513170004;Karangbong;35.13.16.2004
5;Karangpranti;3513170005;Karangpranti;35.13.16.2005
6;Gejugan;3513170006;Gejugan;35.13.16.2006
7;Karanggeger;3513170007;Karanggeger;35.13.16.2007
8;Tanjung;3513170008;Tanjung;35.13.16.2008
9;Pajarakan Kulon;3513170009;Pejarakan Kulon;35.13.16.2009
10;Sukokerto;3513170010;Sukokerto;35.13.16.2010
11;Sukomulyo;3513170011;Sukomulyo;35.13.16.2011
12;Penambangan;3513170012;Penambangan;35.13.16.2012
