No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kucur;3507300001;Kucur;35.07.22.2001
2;Kalisongo;3507300002;Kalisongo;35.07.22.2002
3;Karangwidoro;3507300003;Karangwidoro;35.07.22.2003
4;Petung Sewu;3507300004;Petungsewu;35.07.22.2004
5;Selorejo;3507300005;Selorejo;35.07.22.2005
6;Tegalweru;3507300006;Tegalweru;35.07.22.2006
7;Landungsari;3507300007;Landungsari;35.07.22.2007
8;Gadingkulon;3507300008;Gadingkulon;35.07.22.2009
9;Mulyoagung;3507300009;Mulyoagung;35.07.22.2008
10;Sumbersekar;3507300010;Sumbersekar;35.07.22.2010
