No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Loktabat Utara;6372031001;Loktabat Utara;63.72.04.1001
2;Mentaos;6372031002;Mentaos;63.72.04.1002
3;Komet;6372031003;Komet;63.72.04.1003
4;Sungai Ulin;6372031004;Sungai Ulin;63.72.04.1004
