No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Boal;5204140001;Boal;52.04.14.2001
2;Empang Atas;5204140002;Empang Atas;52.04.14.2003
3;Jotang;5204140003;Jotang;52.04.14.2002
4;Ongko;5204140005;Ongko;52.04.14.2005
5;Empang Bawah;5204140007;Empang Bawa;52.04.14.2004
6;Lamenta;5204140011;Lamenta;52.04.14.2012
7;Gapit;5204140013;Gapit;52.04.14.2013
8;Pamanto;5204140014;Pamanto;52.04.14.2014
9;Jotang Beru;5204140015;Jotang Beru;52.04.14.2016
10;Bunga Eja;5204140016;Bunga Eja;52.04.14.2015
