No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lokop;1105080001;Lokop;11.03.05.2001
2;Tualang;1105080002;Tualang;11.03.05.2003
3;Terujak;1105080003;Terujak;11.03.05.2002
4;Leles;1105080004;Leles;11.03.05.2004
5;Ujung Karang;1105080013;Ujung Karang;11.03.05.2005
6;Umah Taring;1105080014;Ujung Karang;11.03.05.2005
7;Sunti;1105080015;Sunti;11.03.05.2010
8;Sekualan;1105080016;Seku Alan;11.03.05.2009
9;Loot;1105080017;Loot;11.03.05.2008
10;Nalon;1105080018;Nalon;11.03.05.2006
11;Jering;1105080019;Jering;11.03.05.2007
12;Rampah;1105080020;Rampah;11.03.05.2016
13;Mesir;1105080021;Mesir;11.03.05.2015
14;Selemak;1105080022;Seuleumak;11.03.05.2014
15;Sembuang;1105080023;Sembuang;11.03.05.2013
16;Bunin;1105080028;Bunin;11.03.05.2012
17;Alur Durin;1105080029;---;---
18;Upt I Kuala Pangoh;1105080030;---;---
