No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Kamang Baru;1304050;Kamang Baru;13.03.06
2;Tanjung Gadang;1304060;Tanjung Gadang;13.03.03
3;Sijunjung;1304070;Sijunjung;13.03.04
4;Lubuk Tarok;1304071;Lubuak Tarok;13.03.07
5;Iv Nagari;1304080;Iv Nagari;13.03.05
6;Kupitan;1304090;Kupitan;13.03.10
7;Koto Tujuh;1304100;Koto Vii;13.03.08
8;Sumpur Kudus;1304110;Sumpur Kudus;13.03.09
