No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rambong;1107061001;Rambong;11.05.06.2013
2;Beurawang;1107061002;Berawang;11.05.06.2003
3;Kuta Padang;1107061003;Kuta Padang;11.05.06.2008
4;Layung;1107061004;Layung;11.05.06.2010
5;Alue Bakong;1107061005;Alue Bakong;11.05.06.2002
6;Alue Lhok;1107061006;Alue Lhok;11.05.06.2001
7;Gunong Panah;1107061007;Gunong Panah;11.05.06.2007
8;Seumuleng;1107061008;Seumuleng;11.05.06.2014
9;Kuala Pling;1107061009;Kuala Pling;11.05.06.2009
10;Ulee Blang;1107061010;Ulee Blang;11.05.06.2017
11;Seuneubok Trap;1107061011;Seuneubok Trap;11.05.06.2016
12;Liceh;1107061012;Liceh;11.05.06.2011
13;Cot Keumuneng;1107061013;Cot Keumuneng;11.05.06.2005
14;Suak Pangkat;1107061014;Suak Pangkat;11.05.06.2015
15;Peulanteu Sp;1107061015;Peulanteu Sp;11.05.06.2012
16;Cot Lada;1107061016;Cot Lada;11.05.06.2006
17;Blang Sibeutong;1107061017;Blang Sibeutong;11.05.06.2004
