No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Adijaya;9102010001;Adi Jaya;92.08.02.2007
2;Nusa Ulan;9102010002;Nusaulan;92.08.02.2008
3;Kambala;9102010003;Kambala;92.08.02.2001
4;Y A R O N A;9102010004;Yarona;92.08.02.2002
5;H I A;9102010005;Hia;92.08.02.2010
6;T A I R I;9102010006;Tairi;92.08.02.2004
7;Guriasa;9102010007;Guriasa;92.08.02.2006
8;G A K A;9102010008;Gaka;92.08.02.2005
9;Esania;9102010009;Esania;92.08.02.2009
10;E D O R;9102010010;Edor;92.08.02.2003
