No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pindahan Baru;6303011001;Pindahan Baru;63.03.13.2001
2;Haur Kuning;6303011002;Haur Kuning;63.03.13.2008
3;Selat Makmur;6303011003;Salat Makmur;63.03.13.2011
4;Kampung Baru;6303011004;Kampung Baru;63.03.13.2003
5;Tambak Padi;6303011005;Tambak Padi;63.03.13.2007
6;Lawahan;6303011006;Lawahan;63.03.13.2004
7;Babirik;6303011007;Babirik;63.03.13.2005
8;Jambu Raya;6303011008;Jambu Raya;63.03.13.2009
9;Handil Purai;6303011009;Handil Purai;63.03.13.2002
10;Muara Halayung;6303011010;Muara Halayung;63.03.13.2012
11;Jambu Burung;6303011011;Jambu Burung;63.03.13.2006
12;Rumpiang;6303011012;Rumpiang;63.03.13.2010
