No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Talaga Raya;7414010;Talaga Raya;74.14.05
2;Mawasangka;7414020;Mawasangka;74.14.04
3;Mawasangka Tengah;7414030;Mawasangka Tengah;74.14.03
4;Mawasangka Timur;7414040;Mawasangka Timur;74.14.02
5;Lakudo;7414050;Lakudo;74.14.01
6;Gu;7414060;Gu;74.14.06
7;Sangia Wambulu;7414070;Sangia Wambulu;74.14.07
