No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sinar Gading;1807030001;Sinar Gading;18.08.02.2012
2;Sukajadi;1807030002;Suka Jadi;18.08.02.2014
3;Karang Lantang;1807030003;Karang Lantang;18.08.02.2003
4;Kedaton;1807030004;Kedaton;18.08.02.2002
5;Datar Bancong;1807030005;Datar Bancong;18.08.02.2001
6;Kasui Pasar;1807030006;Kasui Pasar;18.08.02.1004
7;Kasui Lama;1807030007;Kasui Lama;18.08.02.2005
8;Talang Mangga;1807030008;Talang Mangga;18.08.02.2010
9;Jaya Tinggi;1807030009;Jaya Tinggi;18.08.02.2013
10;Gelombang Panjang;1807030010;Gelombang Panjang;18.08.02.2015
11;Kampung Baru;1807030011;Kampung Baru;18.08.02.2006
12;Tangkas;1807030012;Tangkas;18.08.02.2016
13;Jukuh Kemuning;1807030013;Jukuh Kemuning;18.08.02.2007
14;Kota Way;1807030015;Kota Way;18.08.02.2008
15;Tanjung Bulan;1807030016;Tanjung Bulan;18.08.02.2017
16;Tanjung Harapan;1807030017;Tanjung Harapan;18.08.02.2011
17;Tanjung Kurung;1807030018;Tanjung Kurung;18.08.02.2009
18;Tanjung Kurung Lama;1807030019;Tanjungkurung Lama;18.08.02.2018
19;Bukit Batu;1807030020;Bukitbatu;18.08.02.2019
