No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuala Simpang;1220080001;Kuala Simpang;12.20.01.2007
2;Simundol;1220080002;Simundol;12.20.01.2008
3;Sitonun;1220080003;Sitonun;12.20.01.2042
4;Simaninggir Sim;1220080004;Simaninggir Simundol;12.20.01.2010
5;Aek Jabut;1220080005;Aek Jabut;12.20.01.2003
6;Nabundong;1220080006;Nabundong;12.20.01.2004
7;Pasar Simundol;1220080007;Pasar Simundol;12.20.01.2043
8;Pasang Lela;1220080008;Pasang Lela;12.20.01.2002
9;Gunung Sormin;1220080009;Gunung Sormin;12.20.01.2005
10;Nahula Jae;1220080010;Nahula Jae;12.20.01.2038
11;Gonting Bange;1220080011;Gonting Bange;12.20.01.2014
12;Simangambat;1220080012;Simangambat;12.20.01.2011
13;Tanjung Baru Silaiya;1220080013;Tj. Baru Silaiya;12.20.01.2041
14;Padang Malakka;1220080014;Padang Malakka;12.20.01.2031
15;Saba Bangunan;1220080015;Saba Bangun;12.20.01.2012
16;Malino;1220080016;Malino;12.20.01.2013
17;Salusuhan;1220080017;Salusuhan;12.20.01.2023
18;Sihalo-halo_sihatubang;1220080018;---;---
19;Janji Manahan Gnt;1220080019;Janji Manahan Gnt;12.20.01.2001
20;Sipogas B;1220080020;Sipogas A;12.20.01.2030
21;Sunut;1220080021;Sunut;12.20.01.2017
22;Pamarai (Paramai);1220080022;---;---
23;Psr Sayur Matinggi;1220080023;Pasar Sayur Matinggi;12.20.01.2040
24;Sayur Matinggi;1220080024;Sayur Matinggi;12.20.01.2025
25;Panyabungan;1220080025;Panyabungan;12.20.01.2024
26;Aek Simanat;1220080026;Aek Simanap;12.20.01.2032
27;Pulo Liman (Limo);1220080027;Pulo Liman;12.20.01.2033
28;Pd Matinggi Gnt;1220080028;Padang Matinggi Gnt;12.20.01.2021
29;Hasahatan;1220080029;Hasahatan;12.20.01.2026
30;Pinarik;1220080030;Pinarik;12.20.01.2027
31;Unte Manis;1220080031;Unte Manis;12.20.01.2028
32;Pamonoran;1220080032;Pamonoran;12.20.01.2044
33;Huta Imbaru Sim;1220080033;Hutaimbaru Simundol;12.20.01.2015
34;Aek Kundur;1220080034;Aek Kundur;12.20.01.2034
35;Hatiran;1220080035;Hatiran;12.20.01.2035
36;Pd Matinggi Sim;1220080036;Padang Matinggi Gnt;12.20.01.2021
37;Aek Kanan;1220080037;Aek Kanan;12.20.01.2037
38;Karang Anyar;1220080038;Karang Anyar;12.20.01.2036
39;Nahula Julu;1220080039;Nahula Julu;12.20.01.2009
40;Gadung Holbung;1220080040;Gadung Holbung;12.20.01.2022
41;Sigordang;1220080041;Sigordang;12.20.01.2019
42;Batu Hibul;1220080042;Batu Hibul;12.20.01.2018
43;Simadihon;1220080043;Simadihon;12.20.01.2039
44;Sipogas A;1220080044;Sipogas A;12.20.01.2030
