No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Poniki;7109041001;Poniki;71.07.11.2010
2;Maulit;7109041002;Maulit;71.07.11.2011
3;Towuntu;7109041003;Towuntu;71.07.11.2001
4;Towuntu Barat;7109041004;Towuntu Barat;71.07.11.2003
5;Towuntu Timur;7109041005;Towuntu Timur;71.07.11.2002
6;Tolombukan;7109041006;Tolombukan;71.07.11.2004
7;Tolombukan Barat;7109041007;Tolombukan Barat;71.07.11.2006
8;Tolombukan Satu;7109041008;Tolombukan Satu;71.07.11.2005
9;Liwutung;7109041009;Liwutung;71.07.11.2007
10;Liwutung Satu;7109041010;Liwutung Satu;71.07.11.2008
11;Liwutung Dua;7109041011;Liwutung Dua;71.07.11.2009
