No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Talikuran Barat;7102122001;Talikuran Barat;71.02.21.1003
2;Talikuran;7102122002;Talikuran;71.02.21.1001
3;Talikuran Utara;7102122003;Talikuran Utara;71.02.21.1002
4;Kiawa Satu;7102122004;Kiawa Satu;71.02.21.2005
5;Kiawa Satu Barat;7102122005;Kiawa Satu Barat;71.02.21.2007
6;Kiawa Satu Utara;7102122006;Kiawa Satu Utara;71.02.21.2006
7;Kiawa Dua;7102122007;Kiawa Dua;71.02.21.2008
8;Kiawa Dua Barat;7102122008;Kiawa Dua Barat;71.02.21.2010
9;Kiawa Dua Timur;7102122009;Kiawa Dua Timur;71.02.21.2009
10;Uner;7102122010;Uner;71.02.21.1004
