No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sekoto;3506141001;Sekoto;35.06.26.2004
2;Bringin;3506141002;Bringin;35.06.26.2003
3;Lamong;3506141003;Lamong;35.06.26.2002
4;Canggu;3506141004;Canggu;35.06.26.2001
5;Krecek;3506141005;Krecek;35.06.26.2006
6;Tunglur;3506141006;Tunglur;35.06.26.2005
7;Badas;3506141007;Badas;35.06.26.2008
8;Blaru;3506141008;Blaru;35.06.26.2007
