No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Pariaman Selatan;1377010;Pariaman Selatan;13.77.03
2;Pariaman Tengah;1377020;Pariaman Tengah;13.77.01
3;Pariaman Timur;1377021;Pariaman Timur;13.77.04
4;Pariaman Utara;1377030;Pariaman Utara;13.77.02
