No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sembukan;3312160001;Sembukan;33.12.14.2002
2;Sempukerep;3312160002;Sempukerep;33.12.14.2001
3;Tempursari;3312160003;Tempursari;33.12.14.2003
4;Widoro;3312160004;Widoro;33.12.14.2005
5;Kebonagung;3312160005;Kebonagung;33.12.14.2004
6;Ngabeyan;3312160006;Ngabeyan;33.12.14.2007
7;Mojoreno;3312160007;Mojoreno;33.12.14.2006
8;Tremes;3312160008;Tremes;33.12.14.2010
9;Kayuloko;3312160009;Kayuloko;33.12.14.1009
10;Kedunggupit;3312160010;Kedunggupit;33.12.14.2008
11;Sidoharjo;3312160011;Sidoharjo;33.12.14.1012
12;Jatinom;3312160012;Jatinom;33.12.14.2011
