No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Perbangunan;1208040001;Perbangunan;12.09.11.2015
2;Pertahanan;1208040002;Pertahanan;12.09.11.2014
3;Bangun Baru;1208040003;Bangun Baru;12.09.11.2016
4;Sei Paham;1208040005;Sei Paham;12.09.11.2011
5;Sei Kepayang Kanan;1208040006;Sei Kepayang Kanan;12.09.11.2010
6;Sei Kepayang Tengah;1208040007;Sei Kepayang Tengah;12.09.11.2008
