No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bukit Batu;1502050009;Bukit Batu;15.02.04.2015
2;Sungai Nilau;1502050010;Sungai Nilau;15.02.04.2016
3;Sungai Pinang;1502050011;Sungai Pinang;15.02.04.2007
4;Palipan;1502050012;Palipan;15.02.04.2009
5;Seringat;1502050013;Seringat;15.02.04.2010
6;Tiangko;1502050014;Tiangko;15.02.04.2008
7;Sungai Manau;1502050015;Sungai Manau;15.02.04.2017
8;Durian Lecah;1502050016;Durian Lecah;15.02.04.2011
9;Benteng;1502050017;Benteng;15.02.04.2025
10;Gelanggang;1502050018;Gelanggang;15.02.04.2026
