No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kalijaga;5203090004;Kalijaga;52.03.09.2003
2;Kembang Kerang;5203090008;Kembang Kerang;52.03.09.2004
3;Aikmel;5203090009;Aikmel;52.03.09.2002
4;Aikmel Utara;5203090010;Aikmel Utara;52.03.09.2007
5;Kalijaga Selatan;5203090011;Kalijaga Selatan;52.03.09.2009
6;Kalijaga Timur;5203090012;Kalijaga Timur;52.03.09.2008
7;Kembang Kerang Daya;5203090014;Kembang Kerang Daya;52.03.09.2011
8;Aikmel Barat;5203090015;Aikmel Barat;52.03.09.2010
9;Toya;5203090017;Toya;52.03.09.2014
10;Kalijaga Tengah;5203090020;Kalijaga Tengah;52.03.09.2019
11;Bagik Nyaka Santri;5203090021;Bagik Nyaka Santri;52.03.09.2020
12;Aik Prapa;5203090022;Aik Prapa;52.03.09.2021
13;Keroya;5203090026;Keroya;52.03.09.2024
14;Aikmel Timur;5203090027;Aikmel Timur;52.03.09.2023
15;Lenek Baru;5203093001;Lenek Baru;52.03.09.2012
16;Kalijaga Baru;5203093002;Kalijaga Baru;52.03.09.2018
17;Sukarema;5203093003;Sukarema;52.03.09.2017
18;Lenek Lauq;5203093004;Lenek Lauk;52.03.09.2005
19;Lenek Pesiraman;5203093005;Lenek Pasiraman;52.03.09.2013
20;Lenek Kali Bambang;5203093006;Lenek Kali Bambang;52.03.09.2015
21;Lenek;5203093007;Lenek;52.03.09.2001
22;Lenek Ramban Biak;5203093008;Lenek Ramban Biak;52.03.09.2016
23;Lenek Daya;5203093009;Lenek Daya;52.03.09.2006
24;Lenek Duren;5203093010;Lenek Duren;52.03.09.2022
