No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ie Masen Kayee Adang;1171040010;Ie Masen Kayee Adang;11.71.04.2005
2;Pineung;1171040011;Pineung;11.71.04.2006
3;Lamgugob;1171040012;Lamgugob;11.71.04.2007
4;Kopelma Darussalam;1171040013;Kopelma Darussalam;11.71.04.2008
5;Rukoh;1171040014;Rukoh;11.71.04.2009
6;Jeulingke;1171040015;Jeulingke;11.71.04.2001
7;Tibang;1171040016;Tibang;11.71.04.2002
8;Deah Raya;1171040017;Deah Raya;11.71.04.2003
9;Alue Naga;1171040018;Alue Naga;11.71.04.2004
10;Peurada;1171040019;Peurada;11.71.04.2010
