No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teluk Nilau;1507020005;Teluknilau;15.06.03.1001
2;Sungai Serindit;1507020006;Sungaiserindit;15.06.03.2007
3;Parit Pudin;1507020007;Parit Pudin;15.06.03.2006
4;Mekar Jati;1507020008;Mekar Jati;15.06.03.2008
5;Parit Bilal;1507020010;Parit Bilal;15.06.03.2015
6;Suak Samin;1507020011;Suaksamin;15.06.03.2016
7;Parit Sidang;1507020012;Parit Sidang;15.06.03.2013
8;Sungai Pampang;1507020013;Sungaipampang;15.06.03.2012
9;Sungai Jering;1507020014;Sungaijering;15.06.03.2014
10;Sungai Raya;1507020015;Sungairaya;15.06.03.2019
11;Sungai Baung;1507020016;Sungaibaung;15.06.03.2017
12;Karya Maju;1507020017;Karya Maju;15.06.03.2018
13;Pasar Senin;1507020018;Pasar Senin;15.06.03.2020
