No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sayutan;3520020001;Sayutan;35.20.02.2001
2;Nglopang;3520020002;Nglopang;35.20.02.2002
3;Mategal;3520020003;Mategal;35.20.02.2003
4;Bungkuk;3520020004;Bungkuk;35.20.02.2004
5;Trosono;3520020005;Trosono;35.20.02.2005
6;Ngunut;3520020006;Ngunut;35.20.02.2006
7;Ngaglik;3520020007;Ngaglik;35.20.02.2007
8;Parang;3520020008;Parang;35.20.02.1008
9;Tamanarum;3520020009;Tamanarum;35.20.02.2009
10;Pragak;3520020010;Pragak;35.20.02.2010
11;Sundul;3520020011;Sundul;35.20.02.2011
12;Krajan;3520020012;Krajan;35.20.02.2013
13;Joketro;3520020013;Jokerto;35.20.02.2012
