No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Purasari;3201020001;Purasari;32.01.14.2002
2;Puraseda;3201020002;Puraseda;32.01.14.2008
3;Karyasari;3201020003;Karyasari;32.01.14.2003
4;Pabangbon;3201020004;Pabangbon;32.01.14.2004
5;Karacak;3201020005;Karacak;32.01.14.2005
6;Barengkok;3201020006;Barengkok;32.01.14.2006
7;Cibeber Ii;3201020007;Cibeber Ii;32.01.14.2010
8;Cibeber I;3201020016;Cibeber I;32.01.14.2009
9;Leuwimekar;3201020017;Leuwimekar;32.01.14.2007
10;Leuwiliang;3201020018;Leuwiliang;32.01.14.2001
11;Karehkel;3201020019;Karehkel;32.01.14.2011
