No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mapa;9435010001;Mapa;91.27.02.2001
2;Bilai Dua;9435010002;---;---
3;Maya;9435010003;Maya;91.27.02.2003
4;Degesiga;9435010004;Degesiga;91.27.02.2004
5;Pogapa;9435010005;Pogapa;91.27.02.2005
6;Bilai I;9435010006;---;---
7;Zomban Doga;9435010007;Zombandoga;91.27.02.2007
8;Kobae;9435010008;Kobae;91.27.02.2008
9;Selemama;9435010009;Selemama;91.27.02.2009
10;Kendetapa;9435010010;Kendetapa;91.27.02.2010
11;Hiyabu;9435010011;Hiyabu;91.27.02.2011
12;Bonogo;9435010012;Bonogo;91.27.02.2013
13;Ogeapa;9435010013;Ogeapa;91.27.02.2012
14;Engganenga;9435010014;Engganenga;91.27.02.2015
15;Agapa;9435010015;Agapa;91.27.02.2014
16;Waiagepa;9435010016;Waiagepa;91.27.02.2016
17;Bubisiga;9435010017;Bubisiga;91.27.02.2018
18;Hugitapa;9435010018;Hugitapa;91.27.02.2017
