No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sihitang;1277010001;Sihitang;12.77.05.1001
2;Pal Iv P Koling;1277010002;Palopat Pijor Koling;12.77.05.2003
3;Salambue;1277010003;Salambue;12.77.05.2004
4;Sigulang;1277010004;Sigulang;12.77.05.2006
5;Huta Koje;1277010005;Huta Koje;12.77.05.2010
6;Huta Limbong;1277010006;Hutalimbong;12.77.05.2011
7;Huta Padang Pk;1277010007;Huta Padang;12.77.05.2012
8;Pijor Koling;1277010008;Pijor Koling;12.77.05.1002
9;Goti;1277010009;Goti;12.77.05.2008
10;Manegen;1277010010;Manegen;12.77.05.2009
11;Manunggang Jae;1277010011;Manunggang Jae;12.77.05.2016
12;Labuhan Rasoki;1277010012;Labuhan Rasoki;12.77.05.2017
13;Purbatua P Koling;1277010013;Purbatua Pijor Koling;12.77.05.2005
14;Manunggang Julu;1277010014;Manunggang Julu;12.77.05.2007
15;Tarutung Baru;1277010015;Tarutung Baru;12.77.05.2018
16;Huta Lombang;1277010016;Huta Lombang;12.77.05.2015
17;Perkebunan P Koling;1277010017;Perkebunan Pijor Koling;12.77.05.2013
18;Labuhan Labo;1277010018;Labuhan Labo;12.77.05.2014
