No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Padangsidimpuan Tenggara;1277010;Padangsidimpuan Tenggara;12.77.05
2;Padangsidimpuan Selatan;1277020;Padangsidimpuan Selatan;12.77.02
3;Padangsidimpuan Batunadua;1277030;Padangsidimpuan Batunadua;12.77.03
4;Padangsidimpuan Utara;1277040;Padangsidimpuan Utara;12.77.01
5;Padangsidimpuan Hutaimbaru;1277050;Padangsidimpuan Hutaimbaru;12.77.04
6;Padangsidimpuan Angkola Julu;1277051;Padangsidimpuan Angkola Julu;12.77.06
