No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Situregen;3602020006;Situregen;36.02.02.2010
2;Sukajadi;3602020007;Sukajadi;36.02.02.2018
3;Hegarmanah;3602020008;Hegarmanah;36.02.02.2017
4;Panggarangan;3602020009;Panggarangan;36.02.02.2002
5;Mekarjaya;3602020010;Mekarjaya;36.02.02.2011
6;Sindangratu;3602020011;Sindangratu;36.02.02.2014
7;Cimandiri;3602020012;Cimandiri;36.02.02.2005
8;Gunung Gede;3602020016;Gununggede;36.02.02.2009
9;Sogong;3602020017;Sogong;36.02.02.2004
10;Jatake;3602020018;Jatake;36.02.02.2003
11;Cibarengkok;3602020019;Cibarengkok;36.02.02.2019
