No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Buluh Cawang;1602060001;Buluh Cawang;16.02.05.2017
2;Banding Anyar;1602060002;Banding Anyar;16.02.05.2016
3;Muara Baru;1602060003;Muarabaru;16.02.05.2012
4;Anyar;1602060004;Anyar;16.02.05.2019
5;Lubuk Dalam;1602060005;Lubuk Dalam;16.02.05.2018
6;Kedaton;1602060006;Kedaton;16.02.05.1007
7;Jua Jua;1602060007;Jua-jua;16.02.05.1001
8;Sidakersa;1602060008;Sidakersa;16.02.05.1003
9;Kota Raya;1602060009;Kutaraja;16.02.05.1010
10;Perigi;1602060010;Perigi;16.02.05.1009
11;Mangun Jaya;1602060011;Mangun Jaya;16.02.05.1005
12;Cinta Raja;1602060012;Cintaraja;16.02.05.1004
13;Celikah;1602060013;Celikah;16.02.05.2015
14;Paku;1602060014;Paku;16.02.05.1006
15;Kayu Agung;1602060015;Kayuagung;16.02.05.1002
16;Tanjung Serang;1602060016;Tanjung Serang;16.02.05.2022
17;Tanjung Lubuk;1602060017;Tanjung Lubuk;16.02.05.2013
18;Arisan Buntal;1602060018;Arisan Buntal;16.02.05.2014
19;Sukadana;1602060019;Sukadana;16.02.05.1008
20;Serigeni Lama;1602060020;Serigeni;16.02.05.2024
21;Serigeni Baru;1602060021;Serigeni Baru;16.02.05.2023
22;Teloko;1602060022;Teloko;16.02.05.2021
23;Kijang Ulu;1602060023;Kijang Ulu;16.02.05.2011
24;Tanjung Menang;1602060024;Tanjung Menang;16.02.05.2020
25;Tanjung Rancing;1602060025;Tanjung Rancing;16.02.05.1025
