No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pandansari;3325120001;Pandansari;33.25.12.2001
2;Kaliwareng;3325120002;Kaliwareng;33.25.12.2002
3;Pejambon;3325120003;Pejambon;33.25.12.2003
4;Sariglagah;3325120004;Sariglagah;33.25.12.2004
5;Pesaren;3325120005;Pesaren;33.25.12.2005
6;Sidorejo;3325120006;Sidorejo;33.25.12.2006
7;Cepagan;3325120007;Cepagan;33.25.12.2007
8;Masin;3325120008;Masin;33.25.12.2008
9;Banjiran;3325120009;Banjiran;33.25.12.2009
10;Warungasem;3325120010;Warungasem;33.25.12.2010
11;Gapuro;3325120011;Gapuro;33.25.12.2011
12;Kalibeluk;3325120012;Kalibeluk;33.25.12.2012
13;Sawahjoho;3325120013;Sawahjoho;33.25.12.2013
14;Candiareng;3325120014;Candiareng;33.25.12.2014
15;Lebo;3325120015;Lebo;33.25.12.2015
16;Menguneng;3325120016;Menguneng;33.25.12.2016
17;Terban;3325120017;Terban;33.25.12.2017
18;Sijono;3325120018;Sijono;33.25.12.2018
