No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukaresmi;3201120001;Sukaresmi;32.01.26.2011
2;Sukagalih;3201120002;Sukagalih;32.01.26.2008
3;Kuta;3201120003;Kuta;32.01.26.2002
4;Sukakarya;3201120004;Sukakarya;32.01.26.2004
5;Sukamanah;3201120005;Sukamanah;32.01.26.2007
6;Sukamaju;3201120006;Sukamaju;32.01.26.2001
7;Sukamahi;3201120007;Sukamahi;32.01.26.2010
8;Gadog;3201120008;Gadog;32.01.26.2003
9;Cipayung;3201120009;Cipayung Datar;32.01.26.2006
10;Cipayung Girang;3201120010;Cipayung Girang;32.01.26.2009
11;Megamendung;3201120011;Megamendung;32.01.26.2005
12;Pasir Angin;3201120012;Pasir Angin;32.01.26.2012
