No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bitunuris;7104021001;Bitunuris;71.04.11.2001
2;Salibabu;7104021002;Salibabu;71.04.11.2003
3;Balang;7104021003;Balang;71.04.11.2006
4;Salibabu Utara;7104021004;Salibabu Utara;71.04.11.2004
5;Dalum;7104021005;Dalum;71.04.11.2005
6;Bitunuris Selatan;7104021006;Bitunuris Selatan;71.04.11.2002
