No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ilomata;7502030004;Ilomata;75.01.04.2011
2;Molowahu;7502030005;Molowahu;75.01.04.2009
3;Dunggala;7502030006;Dunggala;75.01.04.2008
4;Reksonegoro;7502030007;Reksonegoro;75.01.04.2006
5;Tolotio;7502030008;Tolotio;75.01.04.2004
6;Isimu Selatan;7502030009;Isimu Selatan;75.01.04.2002
7;Datahu;7502030010;Datahu;75.01.04.2003
8;Iloponu;7502030016;Iloponu;75.01.04.2010
9;Buhu;7502030017;Buhu;75.01.04.2007
10;Isimu Utara;7502030018;Isimu Utara;75.01.04.2001
11;Labanu;7502030019;Labanu;75.01.04.2005
12;Motilango;7502030021;Motilango;75.01.04.2012
13;Balahu;7502030022;Balahu;75.01.04.2014
14;Botumoputi;7502030023;Botumoputi;75.01.04.2015
15;Isimu Raya;7502030024;Isimu Raya;75.01.04.2013
16;Ulobua;7502030025;Ulobua;75.01.04.2016
