No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Limbur Baru;1708010001;Limbur Baru;17.08.08.2001
2;Batu Kalung;1708010002;Batu Kalung;17.08.08.2002
3;Sosokan Baru;1708010003;Sosokan Baru;17.08.08.2004
4;Sosokan Taba;1708010004;Sosokan Taba;17.08.08.2005
5;Sosokan Taba;1708010004;Sosokan Taba;17.08.08.2005
6;Batu Bandung;1708010005;Batu Bandung;17.08.08.2003
7;Batu Bandung;1708010005;Batu Bandung;17.08.08.2003
8;Talang Tige;1708010006;Talang Tige;17.08.08.2006
9;Renah Kurung;1708010007;Renah Kurung;17.08.08.2007
10;Renah Kurung;1708010007;Renah Kurung;17.08.08.2007
11;Warung Pojok;1708010008;Warung Pojok;17.08.08.2008
